"date","event","observed_cloud","color","actual_quality","predicted_quality","consistency","sky_condition","case_url","map_url","cross_section_url"
"2023-05-05","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305050000_rise.jpg","/static/media/ERA5/上海市_20230505_rise.jpg"
"2023-05-05","日落","高积云","橘黄色","小烧","基本不烧","不一致","-","https://weibo.com/7382332605/MFabO1fOK","/static/media/ERA5/202305050000_set.jpg","/static/media/ERA5/上海市_20230505_set.jpg"
"2023-05-06","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305060000_rise.jpg","/static/media/ERA5/上海市_20230506_rise.jpg"
"2023-05-06","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305060000_set.jpg","/static/media/ERA5/上海市_20230506_set.jpg"
"2023-05-07","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305070000_rise.jpg","/static/media/ERA5/上海市_20230507_rise.jpg"
"2023-05-07","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305070000_set.jpg","/static/media/ERA5/上海市_20230507_set.jpg"
"2023-05-08","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305080000_rise.jpg","/static/media/ERA5/上海市_20230508_rise.jpg"
"2023-05-08","日落","高积云","橘色","小烧","基本不烧","不一致","-","https://weibo.com/2966200962/MFCxrzgTS","/static/media/ERA5/202305080000_set.jpg","/static/media/ERA5/上海市_20230508_set.jpg"
"2023-05-09","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305090000_rise.jpg","/static/media/ERA5/上海市_20230509_rise.jpg"
"2023-05-09","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305090000_set.jpg","/static/media/ERA5/上海市_20230509_set.jpg"
"2023-05-10","日出","卷云,高积云","橘黄色,橘红色","小到中烧","大烧","不一致","-","https://weibo.com/1842458205/MFSAbwDU8
https://weibo.com/2691321992/MFQLCBQ1a","/static/media/ERA5/202305100000_rise.jpg","/static/media/ERA5/上海市_20230510_rise.jpg"
"2023-05-10","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305100000_set.jpg","/static/media/ERA5/上海市_20230510_set.jpg"
"2023-05-11","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305110000_rise.jpg","/static/media/ERA5/上海市_20230511_rise.jpg"
"2023-05-11","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305110000_set.jpg","/static/media/ERA5/上海市_20230511_set.jpg"
"2023-05-12","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305120000_rise.jpg","/static/media/ERA5/上海市_20230512_rise.jpg"
"2023-05-12","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305120000_set.jpg","/static/media/ERA5/上海市_20230512_set.jpg"
"2023-05-13","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305130000_rise.jpg","/static/media/ERA5/上海市_20230513_rise.jpg"
"2023-05-13","日落","卷层云","橘红色","微烧","中到大烧","不一致","-","https://weibo.com/5098986564/N0qlephYO
https://weibo.com/5538010841/N0quWzLn7","/static/media/ERA5/202305130000_set.jpg","/static/media/ERA5/上海市_20230513_set.jpg"
"2023-05-14","日出","卷云","橘色","小到中烧","小到中烧","一致","-","https://weibo.com/5662803579/N0uaYEgEa
https://weibo.com/6716642729/N0Ah2xCTX","/static/media/ERA5/202305140000_rise.jpg","/static/media/ERA5/上海市_20230514_rise.jpg"
"2023-05-14","日落","卷云","橘色","小烧","基本不烧","不一致","密卷云","https://weibo.com/1905546174/N0zGC75Dm
https://weibo.com/5619878584/N0A3JivOl","/static/media/ERA5/202305140000_set.jpg","/static/media/ERA5/上海市_20230514_set.jpg"
"2023-05-15","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305150000_rise.jpg","/static/media/ERA5/上海市_20230515_rise.jpg"
"2023-05-15","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305150000_set.jpg","/static/media/ERA5/上海市_20230515_set.jpg"
"2023-05-16","日出","卷层云","橘色","小到中烧","中到大烧","一般","-","https://weibo.com/3708136830/N0Trfotxi","/static/media/ERA5/202305160000_rise.jpg","/static/media/ERA5/上海市_20230516_rise.jpg"
"2023-05-16","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305160000_set.jpg","/static/media/ERA5/上海市_20230516_set.jpg"
"2023-05-17","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305170000_rise.jpg","/static/media/ERA5/上海市_20230517_rise.jpg"
"2023-05-17","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305170000_set.jpg","/static/media/ERA5/上海市_20230517_set.jpg"
"2023-05-18","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305180000_rise.jpg","/static/media/ERA5/上海市_20230518_rise.jpg"
"2023-05-18","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305180000_set.jpg","/static/media/ERA5/上海市_20230518_set.jpg"
"2023-05-19","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305190000_rise.jpg","/static/media/ERA5/上海市_20230519_rise.jpg"
"2023-05-19","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305190000_set.jpg","/static/media/ERA5/上海市_20230519_set.jpg"
"2023-05-20","日出","-","-","基本不烧","中到大烧","不一致","-","-","/static/media/ERA5/202305200000_rise.jpg","/static/media/ERA5/上海市_20230520_rise.jpg"
"2023-05-20","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305200000_set.jpg","/static/media/ERA5/上海市_20230520_set.jpg"
"2023-05-21","日出","高积云,卷云","橘色","基本不烧","中到大烧","不一致","平流雾","https://weibo.com/5254740985/N1zscx9aY","/static/media/ERA5/202305210000_rise.jpg","/static/media/ERA5/上海市_20230521_rise.jpg"
"2023-05-21","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305210000_set.jpg","/static/media/ERA5/上海市_20230521_set.jpg"
"2023-05-22","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305220000_rise.jpg","/static/media/ERA5/上海市_20230522_rise.jpg"
"2023-05-22","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305220000_set.jpg","/static/media/ERA5/上海市_20230522_set.jpg"
"2023-05-23","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305230000_rise.jpg","/static/media/ERA5/上海市_20230523_rise.jpg"
"2023-05-23","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305230000_set.jpg","/static/media/ERA5/上海市_20230523_set.jpg"
"2023-05-24","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305240000_rise.jpg","/static/media/ERA5/上海市_20230524_rise.jpg"
"2023-05-24","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305240000_set.jpg","/static/media/ERA5/上海市_20230524_set.jpg"
"2023-05-25","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305250000_rise.jpg","/static/media/ERA5/上海市_20230525_rise.jpg"
"2023-05-25","日落","卷层云","橘色","小到中烧","小到中烧","一致","-","https://weibo.com/6716642729/N2hM1w3yb","/static/media/ERA5/202305250000_set.jpg","/static/media/ERA5/上海市_20230525_set.jpg"
"2023-05-26","日出","卷云","橘色,橘黄色","小到中烧","小烧","一般","密卷云","https://weibo.com/6115722047/N2oGdrQuX","/static/media/ERA5/202305260000_rise.jpg","/static/media/ERA5/上海市_20230526_rise.jpg"
"2023-05-26","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305260000_set.jpg","/static/media/ERA5/上海市_20230526_set.jpg"
"2023-05-27","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305270000_rise.jpg","/static/media/ERA5/上海市_20230527_rise.jpg"
"2023-05-27","日落","高积云,卷云","橘黄色,橘色,橘红色","中到大烧","基本不烧","不一致","-","https://weibo.com/2537689334/N2zO05cmw
https://weibo.com/3169171125/N2zEW3FDU
https://weibo.com/1842458205/N2yAxfRTM","/static/media/ERA5/202305270000_set.jpg","/static/media/ERA5/上海市_20230527_set.jpg"
"2023-05-28","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305280000_rise.jpg","/static/media/ERA5/上海市_20230528_rise.jpg"
"2023-05-28","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305280000_set.jpg","/static/media/ERA5/上海市_20230528_set.jpg"
"2023-05-29","日出","高积云,卷云","橘黄色","小到中烧","小到中烧","一致","-","https://weibo.com/2370199830/N2LLjrbn0","/static/media/ERA5/202305290000_rise.jpg","/static/media/ERA5/上海市_20230529_rise.jpg"
"2023-05-29","日落","云砧","橘色","小到中烧","基本不烧","不一致","彩虹,降水线云砧","https://weibo.com/6716642729/N2S4WAnur
https://weibo.com/1842458205/N2RyGqqTj","/static/media/ERA5/202305290000_set.jpg","/static/media/ERA5/上海市_20230529_set.jpg"
"2023-05-30","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305300000_rise.jpg","/static/media/ERA5/上海市_20230530_rise.jpg"
"2023-05-30","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305300000_set.jpg","/static/media/ERA5/上海市_20230530_set.jpg"
"2023-05-31","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305310000_rise.jpg","/static/media/ERA5/上海市_20230531_rise.jpg"
"2023-05-31","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202305310000_set.jpg","/static/media/ERA5/上海市_20230531_set.jpg"
"2023-06-01","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306010000_rise.jpg","/static/media/ERA5/上海市_20230601_rise.jpg"
"2023-06-01","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306010000_set.jpg","/static/media/ERA5/上海市_20230601_set.jpg"
"2023-06-02","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306020000_rise.jpg","/static/media/ERA5/上海市_20230602_rise.jpg"
"2023-06-02","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306020000_set.jpg","/static/media/ERA5/上海市_20230602_set.jpg"
"2023-06-03","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306030000_rise.jpg","/static/media/ERA5/上海市_20230603_rise.jpg"
"2023-06-03","日落","卷层云","橘红色","小到中烧","基本不烧","不一致","-","https://weibo.com/3169171125/N3DJwplJK","/static/media/ERA5/202306030000_set.jpg","/static/media/ERA5/上海市_20230603_set.jpg"
"2023-06-04","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306040000_rise.jpg","/static/media/ERA5/上海市_20230604_rise.jpg"
"2023-06-04","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306040000_set.jpg","/static/media/ERA5/上海市_20230604_set.jpg"
"2023-06-05","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306050000_rise.jpg","/static/media/ERA5/上海市_20230605_rise.jpg"
"2023-06-05","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306050000_set.jpg","/static/media/ERA5/上海市_20230605_set.jpg"
"2023-06-06","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306060000_rise.jpg","/static/media/ERA5/上海市_20230606_rise.jpg"
"2023-06-06","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306060000_set.jpg","/static/media/ERA5/上海市_20230606_set.jpg"
"2023-06-07","日出","-","-","基本不烧","微烧","一般","-","-","/static/media/ERA5/202306070000_rise.jpg","/static/media/ERA5/上海市_20230607_rise.jpg"
"2023-06-07","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306070000_set.jpg","/static/media/ERA5/上海市_20230607_set.jpg"
"2023-06-08","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306080000_rise.jpg","/static/media/ERA5/上海市_20230608_rise.jpg"
"2023-06-08","日落","-","-","基本不烧","微烧","一般","-","-","/static/media/ERA5/202306080000_set.jpg","/static/media/ERA5/上海市_20230608_set.jpg"
"2023-06-09","日出","卷云","橘红色,橘色","中到大烧","小烧","不一致","-","https://weibo.com/5538010841/N4rhsFnuZ","/static/media/ERA5/202306090000_rise.jpg","/static/media/ERA5/上海市_20230609_rise.jpg"
"2023-06-09","日落","卷云","橘黄色,橘色,橘红色","小到中烧","基本不烧","不一致","-","https://weibo.com/5538010841/N4x498V8i","/static/media/ERA5/202306090000_set.jpg","/static/media/ERA5/上海市_20230609_set.jpg"
"2023-06-10","日出","-","-","基本不烧","微烧","一般","-","-","/static/media/ERA5/202306100000_rise.jpg","/static/media/ERA5/上海市_20230610_rise.jpg"
"2023-06-10","日落","-","-","基本不烧","小烧","不一致","-","-","/static/media/ERA5/202306100000_set.jpg","/static/media/ERA5/上海市_20230610_set.jpg"
"2023-06-11","日出","-","-","基本不烧","小烧","不一致","-","-","/static/media/ERA5/202306110000_rise.jpg","/static/media/ERA5/上海市_20230611_rise.jpg"
"2023-06-11","日落","-","-","基本不烧","小烧","不一致","-","-","/static/media/ERA5/202306110000_set.jpg","/static/media/ERA5/上海市_20230611_set.jpg"
"2023-06-12","日出","-","-","基本不烧","微烧","一般","-","-","/static/media/ERA5/202306120000_rise.jpg","/static/media/ERA5/上海市_20230612_rise.jpg"
"2023-06-12","日落","-","-","基本不烧","中到大烧","不一致","-","-","/static/media/ERA5/202306120000_set.jpg","/static/media/ERA5/上海市_20230612_set.jpg"
"2023-06-13","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306130000_rise.jpg","/static/media/ERA5/上海市_20230613_rise.jpg"
"2023-06-13","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306130000_set.jpg","/static/media/ERA5/上海市_20230613_set.jpg"
"2023-06-14","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306140000_rise.jpg","/static/media/ERA5/上海市_20230614_rise.jpg"
"2023-06-14","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306140000_set.jpg","/static/media/ERA5/上海市_20230614_set.jpg"
"2023-06-15","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306150000_rise.jpg","/static/media/ERA5/上海市_20230615_rise.jpg"
"2023-06-15","日落","卷云","橘色","小烧","中到大烧","不一致","-","https://weibo.com/5254740985/N5sWcdZwl","/static/media/ERA5/202306150000_set.jpg","/static/media/ERA5/上海市_20230615_set.jpg"
"2023-06-16","日出","卷层云","红色,橘红色,橘色","大烧","大烧","一致","-","https://weibo.com/1740686651/N5xSSiSQV
https://weibo.com/5254740985/N5KYnqZ72
https://weibo.com/1632542437/N5HnihWhr
https://weibo.com/1026214237/N5xFXebCZ
https://weibo.com/5157956008/N5wgFk8XL
https://weibo.com/1872357181/N5w1a66q1
https://weibo.com/7738187599/N5vGf8Zbz","/static/media/ERA5/202306160000_rise.jpg","/static/media/ERA5/上海市_20230616_rise.jpg"
"2023-06-16","日落","高层云","橘黄色,橘色","小烧","基本不烧","不一致","彩虹,降水线高层云","https://weibo.com/5538010841/N5B3ipFU0
https://weibo.com/1632542437/N5HnihWhr","/static/media/ERA5/202306160000_set.jpg","/static/media/ERA5/上海市_20230616_set.jpg"
"2023-06-17","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306170000_rise.jpg","/static/media/ERA5/上海市_20230617_rise.jpg"
"2023-06-17","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306170000_set.jpg","/static/media/ERA5/上海市_20230617_set.jpg"
"2023-06-18","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306180000_rise.jpg","/static/media/ERA5/上海市_20230618_rise.jpg"
"2023-06-18","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306180000_set.jpg","/static/media/ERA5/上海市_20230618_set.jpg"
"2023-06-19","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306190000_rise.jpg","/static/media/ERA5/上海市_20230619_rise.jpg"
"2023-06-19","日落","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306190000_set.jpg","/static/media/ERA5/上海市_20230619_set.jpg"
"2023-06-20","日出","-","-","基本不烧","基本不烧","一致","-","-","/static/media/ERA5/202306200000_rise.jpg","/static/media/ERA5/上海市_20230620_rise.jpg"
"2023-06-20","日落","卷云","橘色","微烧","基本不烧","一般","-","https://weibo.com/5619878584/N6cOUlQbM","/static/media/ERA5/202306200000_set.jpg","/static/media/ERA5/上海市_20230620_set.jpg"
"2023-06-21","日出","卷层云","橘红色,橘色","小到中烧","中到大烧","一般","-","https://weibo.com/6441777827/N6gHG6pYH","/static/media/ERA5/202306210000_rise.jpg","/static/media/ERA5/上海市_20230621_rise.jpg"
